scientificName	family	nomenclaturalStatus	kingdom	scientificNameAuthorship	taxonKey	count(eea_cell_code)
Agriotes ustulatus (Schaller, 1783)	Elateridae		Animalia	(Schaller, 1783)	5878775	1
Agriotes pilosellus (Schönherr, 1817)	Elateridae		Animalia	(Schönherr, 1817)	5878776	5
Eucnemis capucina Ahrens, 1812	Eucnemidae		Animalia	Ahrens, 1812	5879001	9
Thaumatotibia leucotreta (Meyrick, 1913)	Tortricidae		Animalia	(Meyrick, 1913)	5879783	2
Macaria alternata (Denis & Schiffermüller, 1775)	Geometridae		Animalia	(Denis & Schiffermüller, 1775)	5880545	1
Inachis io (Linnaeus, 1758)	Nymphalidae		Animalia	(Linnaeus, 1758)	5881450	160
Lycaena tityrus (Poda, 1761)	Lycaenidae		Animalia	(Poda, 1761)	5882898	441
Satyrium w-album (Knoch, 1782)	Lycaenidae		Animalia	(Knoch, 1782)	5882965	996
Satyrium ilicis (Esper, 1779)	Lycaenidae		Animalia	(Esper, 1779)	5882969	731
Satyrium pruni (Linnaeus, 1758)	Lycaenidae		Animalia	(Linnaeus, 1758)	5882980	8
Ilex ×altaclerensis (Loud.) Dallim.	Aquifoliaceae		Plantae	Dallim. (Loud.)	5930559	8
Exidia nigricans (With.) P.Roberts	Auriculariaceae		Fungi	P.Roberts (With.)	5954805	1
Harmothoe fernandi Barnich & Fiege, 2009	Polynoidae		Animalia	Barnich & Fiege, 2009	5958895	1
Spirobranchus lamarcki (Quatrefages, 1866)	Serpulidae		Animalia	(Quatrefages, 1866)	5959024	16
Bubo scandiacus (Linnaeus, 1758)	Strigidae		Animalia	(Linnaeus, 1758)	5959143	213
Coronella austriaca Laurenti, 1768	Colubridae		Animalia	Laurenti, 1768	5959617	8
Monopseudocuma gilsoni (Bacescu, 1950)	Pseudocumatidae		Animalia	(Bacescu, 1950)	5968364	235
Homarus gammarus (Linnaeus, 1758)	Nephropidae		Animalia	(Linnaeus, 1758)	5972003	1
Stylops nevinsoni Perkins, 1918	Stylopidae		Animalia	Perkins, 1918	5976333	5
Tachina fera (Linnaeus, 1761)	Tachinidae		Animalia	(Linnaeus, 1761)	5978844	8
Eupteryx tenella (Fallén, 1806)	Cicadellidae		Animalia	(Fallén, 1806)	5984965	1
Eupteryx filicum (Newman, 1853)	Cicadellidae		Animalia	(Newman, 1853)	5984976	7
Eupteryx signatipennis (Boheman, 1847)	Cicadellidae		Animalia	(Boheman, 1847)	5985045	1
Empoasca vitis (Göthe, 1875)	Cicadellidae		Animalia	(Göthe, 1875)	5985875	85
Diura bicaudata (Linnaeus, 1758)	Perlodidae		Animalia	(Linnaeus, 1758)	5986716	1
Meum athamanticum Jacq.	Apiaceae		Plantae	Jacq.	6026490	12
Torilis africana Spreng.	Apiaceae		Plantae	Spreng.	6026665	4
Bupleurum falcatum L.	Apiaceae		Plantae	L.	6027105	2
Oenanthe silaifolia M.Bieb.	Apiaceae		Plantae	M.Bieb.	6027222	179
Oenanthe crocata L.	Apiaceae		Plantae	L.	6027319	54
Daucus aureus Desf.	Apiaceae		Plantae	Desf.	6027382	2
Chenopodium probstii Aellen	Amaranthaceae		Plantae	Aellen	6035638	50
Salicornia procumbens Sm.	Amaranthaceae		Plantae	Sm.	6035873	85
Taraxacum rubicundum (Dahlst.) Dahlst.	Asteraceae		Plantae	Dahlst. (Dahlst.)	6064015	1
Chroicocephalus genei (Breme, 1839)	Laridae		Animalia	(Breme, 1839)	6065810	78
Chroicocephalus philadelphia (Ord, 1815)	Laridae		Animalia	(Ord, 1815)	6065818	38
Chroicocephalus ridibundus (Linnaeus, 1766)	Laridae		Animalia	(Linnaeus, 1766)	6065824	67748
Microcarbo pygmeus (Pallas, 1773)	Phalacrocoracidae		Animalia	(Pallas, 1773)	6066518	5
Mimulus ringens L.	Phrymaceae		Plantae	L.	6070732	1
Bidens cernuus L.	Asteraceae		Plantae	L.	6077767	2
Spinus spinus (Linnaeus, 1758)	Fringillidae		Animalia	(Linnaeus, 1758)	6092830	38169
Setophaga striata (J.R.Forster, 1772)	Parulidae		Animalia	(J.R.Forster, 1772)	6092935	12144
Ephemera glaucops Pictet, 1843	Ephemeridae		Animalia	Pictet, 1843	6096693	410
Ephemera lineata Eaton, 1870	Ephemeridae		Animalia	Eaton, 1870	6096694	1
Micronecta meridionalis (Costa, 1862)	Micronectidae		Animalia	(Costa, 1862)	6096724	1
Cymatia rogenhoferi (Fieber, 1864)	Corixidae		Animalia	(Fieber, 1864)	6096727	9
Dicyphus epilobii Reuter, 1883	Miridae		Animalia	Reuter, 1883	6096738	75
Dicyphus annulatus (Wolff, 1804)	Miridae		Animalia	(Wolff, 1804)	6096739	4
Dicyphus stachydis J.Sahlberg, 1878	Miridae		Animalia	J.Sahlberg, 1878	6096740	1
Dicyphus globulifer (Fallen, 1829)	Miridae		Animalia	(Fallen, 1829)	6096742	17
Dicyphus errans (Wolff, 1804)	Miridae		Animalia	(Wolff, 1804)	6096743	43
Oncotylus punctipes Reuter, 1875	Miridae		Animalia	Reuter, 1875	6096745	19
Globiceps fulvicollis Jakovlev, 1877	Miridae		Animalia	Jakovlev, 1877	6096752	3
Globiceps flavomaculatus (Fabricius, 1794)	Miridae		Animalia	(Fabricius, 1794)	6096754	1
Stenodema calcarata (Fallen, 1807)	Miridae		Animalia	(Fallen, 1807)	6096767	256
Stenodema laevigata (Linnaeus, 1758)	Miridae		Animalia	(Linnaeus, 1758)	6096770	433
Stenodema holsata (Fabricius, 1787)	Miridae		Animalia	(Fabricius, 1787)	6096772	3
Holcostethus strictus (Fabricius, 1803)	Pentatomidae		Animalia	(Fabricius, 1803)	6096794	607
Diodontus minutus (Fabricius, 1793)	Crabronidae		Animalia	(Fabricius, 1793)	6096894	63
Diodontus luperus Shuckard, 1837	Crabronidae		Animalia	Shuckard, 1837	6096895	3
Diodontus insidiosus Spooner, 1938	Crabronidae		Animalia	Spooner, 1938	6096897	1
Dinetus pictus (Fabricius, 1793)	Crabronidae		Animalia	(Fabricius, 1793)	6096900	1
Arge berberidis Schrank, 1802	Argidae		Animalia	Schrank, 1802	6096907	9
Hartigia linearis (Schrank, 1781)	Cephidae		Animalia	(Schrank, 1781)	6096928	2
Hartigia nigra (Harris, 1779)	Cephidae		Animalia	(Harris, 1779)	6096930	9
Dolerus eversmanni W.F.Kirby, 1882	Tenthredinidae		Animalia	W.F.Kirby, 1882	6097069	1
Dolerus haematodes (Schrank, 1781)	Tenthredinidae		Animalia	(Schrank, 1781)	6097072	11
Dolerus aericeps Thomson, 1871	Tenthredinidae		Animalia	Thomson, 1871	6097074	3
Dolerus blanki Liston, 1995	Tenthredinidae		Animalia	Liston, 1995	6097090	1
Dolerus ferrugatus Serville, 1823	Tenthredinidae		Animalia	Serville, 1823	6097093	5
Dolerus germanicus (Fabricius, 1775)	Tenthredinidae		Animalia	(Fabricius, 1775)	6097094	27
Dolerus liogaster Thomson, 1871	Tenthredinidae		Animalia	Thomson, 1871	6097098	1
Dolerus nitens Zaddach, 1859	Tenthredinidae		Animalia	Zaddach, 1859	6097100	9
Dolerus cothurnatus Serville, 1823	Tenthredinidae		Animalia	Serville, 1823	6097106	1
Gonatopus clavipes (Thunberg, 1827)	Dryinidae		Animalia	(Thunberg, 1827)	6097172	1
Gonatopus bicolor (Haliday, 1828)	Dryinidae		Animalia	(Haliday, 1828)	6097179	1
Diaphora mendica (Clerck, 1759)	Erebidae		Animalia	(Clerck, 1759)	6097214	8
Triodia sylvina (Linnaeus, 1761)	Hepialidae		Animalia	(Linnaeus, 1761)	6097236	15
Neuraphes talparum Lokay, 1920	Staphylinidae		Animalia	Lokay, 1920	6097330	1
Neuraphes ruthenus Machulka, 1925	Staphylinidae		Animalia	Machulka, 1925	6097332	1
Stenichnus collaris (P.W.J.Müller & Kunze, 1822)	Staphylinidae		Animalia	(P.W.J.Müller & Kunze, 1822)	6097337	1
Stenichnus godarti (Latreille, 1806)	Staphylinidae		Animalia	(Latreille, 1806)	6097338	4
Allonyx quadrimaculatus (Schaller, 1783)	Cleridae		Animalia	(Schaller, 1783)	6097340	1
Leiodes cinnamomea (Panzer, 1793)	Leiodidae		Animalia	(Panzer, 1793)	6097371	2
Myllaena gracilis (A.H.Matthews, 1838)	Staphylinidae		Animalia	(A.H.Matthews, 1838)	6097394	1
Pachnida nigella (Erichson, 1837)	Staphylinidae		Animalia	(Erichson, 1837)	6097409	1
Thecturota marchii (Dodero, 1922)	Staphylinidae		Animalia	(Dodero, 1922)	6097410	1
Euryusa sinuata Erichson, 1837	Staphylinidae		Animalia	Erichson, 1837	6097413	2
Euryusa optabilis Heer, 1839	Staphylinidae		Animalia	Heer, 1839	6097414	4
Mniusa incrassata (Mulsant & Rey, 1851)	Staphylinidae		Animalia	(Mulsant & Rey, 1851)	6097416	2
Thamiaraea hospita (Märkel, 1844)	Staphylinidae		Animalia	(Märkel, 1844)	6097417	1
Atheta cauta (Erichson, 1837)	Staphylinidae		Animalia	(Erichson, 1837)	6097425	1
Atheta deformis (Kraatz, 1856)	Staphylinidae		Animalia	(Kraatz, 1856)	6097439	1
Atheta hygrotopora (Kraatz, 1856)	Staphylinidae		Animalia	(Kraatz, 1856)	6097440	1
Atheta putrida (Kraatz, 1856)	Staphylinidae		Animalia	(Kraatz, 1856)	6097452	2
Atheta triangulum (Kraatz, 1856)	Staphylinidae		Animalia	(Kraatz, 1856)	6097459	3
Atheta luridipennis (Mannerheim, 1830)	Staphylinidae		Animalia	(Mannerheim, 1830)	6097469	1
Atheta elongatula (Gravenhorst, 1802)	Staphylinidae		Animalia	(Gravenhorst, 1802)	6097477	4
Cyphea curtula (Erichson, 1837)	Staphylinidae		Animalia	(Erichson, 1837)	6097482	5
Tachyusa coarctata Erichson, 1837	Staphylinidae		Animalia	Erichson, 1837	6097494	2
Tachyusa balteata Erichson, 1839	Staphylinidae		Animalia	Erichson, 1839	6097496	1
Haploglossa marginalis (Gravenhorst, 1806)	Staphylinidae		Animalia	(Gravenhorst, 1806)	6097557	3
Haploglossa gentilis (Märkel, 1844)	Staphylinidae		Animalia	(Märkel, 1844)	6097559	3
Gyrophaena bihamata C.G.Thomson, 1867	Staphylinidae		Animalia	C.G.Thomson, 1867	6097588	5
Gyrophaena gentilis Erichson, 1839	Staphylinidae		Animalia	Erichson, 1839	6097589	6
Gyrophaena joyioides Wüsthoff, 1937	Staphylinidae		Animalia	Wüsthoff, 1937	6097590	3
Gyrophaena munsteri A.Strand, 1935	Staphylinidae		Animalia	A.Strand, 1935	6097591	3
Gyrophaena minima Erichson, 1837	Staphylinidae		Animalia	Erichson, 1837	6097597	8
Ochthephilus flexuosus Mulsant & Rey, 1856	Staphylinidae		Animalia	Mulsant & Rey, 1856	6097606	2
Liogluta longiuscula (Gravenhorst, 1802)	Staphylinidae		Animalia	(Gravenhorst, 1802)	6097611	1
Dinaraea linearis (Gravenhorst, 1802)	Staphylinidae		Animalia	(Gravenhorst, 1802)	6097619	3
Alianta incana (Erichson, 1837)	Staphylinidae		Animalia	(Erichson, 1837)	6097624	4
Aleochara ruficornis Gravenhorst, 1802	Staphylinidae		Animalia	Gravenhorst, 1802	6097661	1
Agaricochara latissima (Stephens, 1832)	Staphylinidae		Animalia	(Stephens, 1832)	6097668	10
Bolitochara lucida (Gravenhorst, 1802)	Staphylinidae		Animalia	(Gravenhorst, 1802)	6097672	8
Bolitochara obliqua Erichson, 1837	Staphylinidae		Animalia	Erichson, 1837	6097673	16
Bolitochara bella Märkel, 1844	Staphylinidae		Animalia	Märkel, 1844	6097674	7
Ischnosoma splendidum (Gravenhorst, 1806)	Staphylinidae		Animalia	(Gravenhorst, 1806)	6097683	1
Acrotona muscorum (Brisout de Barneville, 1860)	Staphylinidae		Animalia	(Brisout de Barneville, 1860)	6097686	1
Acrotona obfuscata (Gravenhorst, 1802)	Staphylinidae		Animalia	(Gravenhorst, 1802)	6097691	1
Acrotona aterrima (Gravenhorst, 1802)	Staphylinidae		Animalia	(Gravenhorst, 1802)	6097692	4
Nargus wilkinii (Spence, 1813)	Leiodidae		Animalia	(Spence, 1813)	6097697	9
Elodes minuta (Linnaeus, 1767)	Scirtidae		Animalia	(Linnaeus, 1767)	6097725	2
Corticeus bicolor (Olivier, 1790)	Tenebrionidae		Animalia	(Olivier, 1790)	6097731	4
Prasocuris marginella (Linnaeus, 1758)	Chrysomelidae		Animalia	(Linnaeus, 1758)	6097739	1
Cryptocephalus pusillus Fabricius, 1777	Chrysomelidae		Animalia	Fabricius, 1777	6097743	1
Cryptocephalus ocellatus Drapiez, 1819	Chrysomelidae		Animalia	Drapiez, 1819	6097749	1
Cryptocephalus rufipes (Goeze, 1777)	Chrysomelidae		Animalia	(Goeze, 1777)	6097752	1
Cryptocephalus nitidus (Linnaeus, 1758)	Chrysomelidae		Animalia	(Linnaeus, 1758)	6097757	1
Crepidodera plutus (Latreille, 1804)	Chrysomelidae		Animalia	(Latreille, 1804)	6097771	1
Sphaeroderma rubidum (Graëlls, 1858)	Chrysomelidae		Animalia	(Graëlls, 1858)	6097787	1
Stenopterus rufus (Linnaeus, 1767)	Cerambycidae		Animalia	(Linnaeus, 1767)	6097811	35
Oenopia impustulata (Linnaeus, 1767)	Coccinellidae		Animalia	(Linnaeus, 1767)	6097844	15
Hyperaspis campestris (Herbst, 1783)	Coccinellidae		Animalia	(Herbst, 1783)	6097848	23
Nephus limonii (Donisthorpe, 1903)	Coccinellidae		Animalia	(Donisthorpe, 1903)	6097849	1
Dyschirius politus (Dejean, 1825)	Carabidae		Animalia	(Dejean, 1825)	6097862	1
Bembidion bipunctatum (Linnaeus, 1760)	Carabidae		Animalia	(Linnaeus, 1760)	6097864	1
Harpalus griseus (Panzer, 1796)	Carabidae		Animalia	(Panzer, 1796)	6097919	8
Neumania imitata Koenike, 1908	Unionicolidae		Animalia	Koenike, 1908	6098860	3
Neumania deltoides (Piersig, 1894)	Unionicolidae		Animalia	(Piersig, 1894)	6098863	3
Coloeus monedula (Linnaeus, 1758)	Corvidae		Animalia	(Linnaeus, 1758)	6100954	63510
Urocissa erythroryncha (Boddaert, 1783)	Corvidae		Animalia	(Boddaert, 1783)	6100962	2
Crithagra mozambica (P.L.Statius Müller, 1776)	Fringillidae		Animalia	(P.L.Statius Müller, 1776)	6100996	16
Cynodon dactylon (L.) Pers.	Poaceae		Plantae	Pers. (L.)	6109637	238
Planktomyces bekefii Gemesi	Oscillatoriaceae		Bacteria	Gemesi	6123100	1
Natrix tessellata (Laurenti, 1768)	Colubridae		Animalia	(Laurenti, 1768)	6161327	1
Natrix maura (Linnaeus, 1758)	Colubridae		Animalia	(Linnaeus, 1758)	6161340	1
Speyeria aglaia Linnaeus, 1758	Nymphalidae		Animalia	Linnaeus, 1758	6221746	3
Vespa phalerata Panzer, 1797	Vespidae		Animalia	Panzer, 1797	6247385	1
Vespa coarctata Linnaeus, 1758	Vespidae		Animalia	Linnaeus, 1758	6247420	25
Rhynchalastor bluethgeni (Vecht, 1971)	Eumenidae		Animalia	(Vecht, 1971)	6248339	3
Rhynchalastor xanthomelas (Herrich-Schäffer, 1839)	Eumenidae		Animalia	(Herrich-Schäffer, 1839)	6248482	1
Mantis religiosa (Linne, 1758)	Mantidae		Animalia	(Linne, 1758)	6258028	13
Cicadella viridis (Linnaeus, 1758)	Cicadellidae		Animalia	(Linnaeus, 1758)	6260393	1481
Pistosia testacea (Fabricius, 1801)	Chrysomelidae		Animalia	(Fabricius, 1801)	6273340	3
Stellaria neglecta Weihe	Caryophyllaceae		Plantae	Weihe	6363436	374
Cerastium glutinosum Fr.	Caryophyllaceae		Plantae	Fr.	6364084	19
Erodium lebelii Jord.	Geraniaceae		Plantae	Jord.	6366011	265
Sambucus canadensis L.	Adoxaceae		Plantae	L.	6369819	37
Ranunculus reptans L.	Ranunculaceae		Plantae	L.	6375524	1
Salvia verbenaca L.	Lamiaceae		Plantae	L.	6409706	8
Teucrium chamaedrys L.	Lamiaceae		Plantae	L.	6411747	10
Juncus hybridus Brot.	Juncaceae		Plantae	Brot.	6413509	307
Juncus bufonius L.	Juncaceae		Plantae	L.	6413649	6230
Bryonia dioica Jacq.	Cucurbitaceae		Plantae	Jacq.	6422396	2802
Oenothera canovirens Steele	Onagraceae		Plantae	Steele	6427797	2
Pulicaria vulgaris Gaertn.	Asteraceae		Plantae	Gaertn.	6443643	115
Tragopogon dubius Scop.	Asteraceae		Plantae	Scop.	6443709	447
Axyris amaranthoides L.	Amaranthaceae		Plantae	L.	6447806	2
Comasiella arcuata (Lemmermann) E.Hegewald, M.Wolf, Al.Keller, Friedl & Krienitz	Scenedesmaceae		Plantae	E.Hegewald, M.Wolf, Al.Keller, Friedl & Krienitz (Lemmermann)	6452329	4
Hippolyte desmarestii Millet, 1831	Atyidae		Animalia	Millet, 1831	6454754	27
Hippolyte cranchii Leach, 1817	Hippolytidae		Animalia	Leach, 1817	6455568	5
Chelicorophium robustum (G.O.Sars, 1895)	Corophiidae		Animalia	(G.O.Sars, 1895)	6460946	5
Animoceradocus semiserratus (Spence Bate, 1862)	Maeridae		Animalia	(Spence Bate, 1862)	6463133	1
Dendrocoelum lactea (O.F.Müller, 1773)	Dendrocoelidae		Animalia	(O.F.Müller, 1773)	6475134	4
Dinobryon acuminatum Ruttner	Dinobryaceae		Chromista	Ruttner	6539174	3
Pseudokephyrion conicum J.Schiller	Dinobryaceae		Chromista	J.Schiller	6539181	6
Kephyrion boreale Skuja	Dinobryaceae		Chromista	Skuja	6539183	1
Chrysococcus biporus Skuja	Dinobryaceae		Chromista	Skuja	6539184	2
Caecilius fuscopterus (Latreille, 1799)	Caeciliusidae		Animalia	(Latreille, 1799)	6544267	19
Anorthoa munda (Denis & Schiffermüller, 1775)	Noctuidae		Animalia	(Denis & Schiffermüller, 1775)	6544687	5
Hypotrachyna revoluta (Flörke) Hale	Parmeliaceae		Fungi	Hale (Flörke)	6608355	1
Lecanora swartzii (Ach.) Ach.	Lecanoraceae		Fungi	Ach. (Ach.)	6608945	1
Diatoma vulgaris Bory de Saint-Vincent, 1824	Fragilariaceae		Chromista	Bory de Saint-Vincent, 1824	6754458	10
Diatoma problematica Lange-Bertalot, 1993	Fragilariaceae		Chromista	Lange-Bertalot, 1993	6754471	1
Phacus longicauda (Ehrenb.) Dujard.	Phacidae		Protozoa	Dujard. (Ehrenb.)	6785019	2
Phacus caudatus K.Hübner	Phacidae		Protozoa	K.Hübner	6785032	1
Diatoma tenuis C.Agardh, 1812	Fragilariaceae		Chromista	C.Agardh, 1812	6789248	10
Eriophyes tiliae (H.A.Pagenstecher, 1857)	Eriophyidae		Animalia	(H.A.Pagenstecher, 1857)	6913497	20
Eriophyes viburni (Nalepa, 1889)	Eriophyidae		Animalia	(Nalepa, 1889)	6913588	2
Eriophyes sorbi (Canestrini, 1890)	Eriophyidae		Animalia	(Canestrini, 1890)	6913606	1
Nicoletia phytophila Gervais, 1844	Nicoletiidae		Animalia	Gervais, 1844	6931186	1
Alainites muticus (Linnaeus, 1758)	Baetidae		Animalia	(Linnaeus, 1758)	6932000	5
Cryptophagus reflexus Rey, 1889	Cryptophagidae		Animalia	Rey, 1889	6943552	3
Chrysomela elongata Linnaeus, 1758	Cleridae		Animalia	Linnaeus, 1758	6947496	41
Cis festivus (Panzer, 1793)	Ciidae		Animalia	(Panzer, 1793)	6958250	5
Uleiota planatus (Linnaeus, 1760)	Silvanidae		Animalia	(Linnaeus, 1760)	6993114	47
Candelariella vitellina (Hoffm.) Müll.Arg.	Candelariaceae		Fungi	Müll.Arg. (Hoffm.)	7086670	1
Euonymus japonicus Thunb.	Celastraceae		Plantae	Thunb.	7102937	33
Salix triandra L.	Salicaceae		Plantae	L.	7103891	787
Salix rosmarinifolia L.	Salicaceae		Plantae	L.	7104059	1
Armeria arenaria (Pers.) Schult.	Plumbaginaceae		Plantae	Schult. (Pers.)	7136543	2
Ulmus hollandica Mill.	Ulmaceae		Plantae	Mill.	7141604	61
Gomphocarpus fruticosus (L.) W.T.Aiton	Apocynaceae		Plantae	W.T.Aiton (L.)	7150619	1
Papaver commutatum Fisch. & C.A.Mey.	Papaveraceae		Plantae	Fisch. & C.A.Mey.	7153734	3
Oxalis triangularis A.St.-Hil.	Oxalidaceae		Plantae	A.St.-Hil.	7156971	12
Convolvulus tricolor L.	Convolvulaceae		Plantae	L.	7162908	12
Lecanora muralis (Schreb.) Rabenh.	Lecanoraceae		Fungi	Rabenh. (Schreb.)	7248635	5
Graphis scripta (L.) Ach.	Graphidaceae		Fungi	Ach. (L.)	7249709	1
Collema crispum	Collemataceae		Fungi		7250570	1
Navicula subhamulata	Naviculaceae		Chromista		7259034	1
Myotis brandtii (Eversmann, 1845)	Vespertilionidae		Animalia	(Eversmann, 1845)	7261875	2
Silene baccifera (L.) Roth	Caryophyllaceae		Plantae	Roth (L.)	7267309	1
Aconitum nasutum Rchb.	Ranunculaceae		Plantae	Rchb.	7276905	6
Thalictrum speciosissimum L.	Ranunculaceae		Plantae	L.	7277286	10
Ranunculus serpens Schrank	Ranunculaceae		Plantae	Schrank	7277310	2
Ranunculus polyanthemos L.	Ranunculaceae		Plantae	L.	7277831	8
Ranunculus fluitans Lam.	Ranunculaceae		Plantae	Lam.	7277865	51
Ranunculus penicillatus (Dumort.) Bab.	Ranunculaceae		Plantae	Bab. (Dumort.)	7278019	4
Ranunculus ololeucos Lloyd	Ranunculaceae		Plantae	Lloyd	7278260	452
Echinopsis albispinosa K.Schum.	Cactaceae		Plantae	K.Schum.	7282357	1
Bistorta amplexicaulis (D.Don) Greene	Polygonaceae		Plantae	Greene (D.Don)	7291264	72
Polygala comosa Schkuhr	Polygalaceae		Plantae	Schkuhr	7293616	3
Glandora prostrata (Loisel.) D.C.Thomas	Boraginaceae		Plantae	D.C.Thomas (Loisel.)	7294611	1
Viola riviniana Rchb.	Violaceae		Plantae	Rchb.	7296321	4102
Plantago uliginosa F.W.Schmidt	Plantaginaceae		Plantae	F.W.Schmidt	7303081	556
Plantago afra L.	Plantaginaceae		Plantae	L.	7303104	8
Plantago sempervirens Crantz	Plantaginaceae		Plantae	Crantz	7303117	6
Ulmus laevis Pall.	Ulmaceae		Plantae	Pall.	7303616	155
Stachys alpina L.	Lamiaceae		Plantae	L.	7306931	2
Leonurus quinquelobatus Gilib.	Lamiaceae		Plantae	Gilib.	7307492	3
Callicarpa bodinieri H.Lév.	Lamiaceae		Plantae	H.Lév.	7309012	3
Fumaria barnolae Sennen & Pau	Papaveraceae		Plantae	Sennen & Pau	7314976	6
Glaucium grandiflorum Boiss. & A.Huet	Papaveraceae		Plantae	Boiss. & A.Huet	7315030	2
Fumaria muralis Koch	Papaveraceae		Plantae	Koch	7315286	225
Oxalis valdiviensis Barnéoud	Oxalidaceae		Plantae	Barnéoud	7318131	1
Polystichum aculeatum (L.) Roth	Dryopteridaceae		Plantae	Roth (L.)	7319269	319
Oenothera victorinii R.R.Gates & Catches.	Onagraceae		Plantae	R.R.Gates & Catches.	7322143	16
Oenothera cambrica Rostanski	Onagraceae		Plantae	Rostanski	7322292	17
Oenothera issleri Renner ex Rostanski	Onagraceae		Plantae	Renner ex Rostanski	7322373	2
Oenothera rubricaulis Kleb.	Onagraceae		Plantae	Kleb.	7322529	52
Oenothera perangusta R.R.Gates	Onagraceae		Plantae	R.R.Gates	7322738	8
Oenothera deflexa R.R.Gates	Onagraceae		Plantae	R.R.Gates	7322773	2536
Fraxinus angustifolia Vahl	Oleaceae		Plantae	Vahl	7325877	22
Erica ×darleyensis Bean	Ericaceae		Plantae	Bean	7327719	4
Rhododendron ponticum L.	Ericaceae		Plantae	L.	7327990	1170
Veronica praecox All.	Plantaginaceae		Plantae	All.	7331926	1
Veronica orchidea Crantz	Plantaginaceae		Plantae	Crantz	7332016	8
Veronica anagalloides Guss.	Plantaginaceae		Plantae	Guss.	7332572	2
Umbilicus rupestris (Salisb.) Dandy	Crassulaceae		Plantae	Dandy (Salisb.)	7334368	1
Hylotelephium maximum (L.) Holub	Crassulaceae		Plantae	Holub (L.)	7334631	14
Chrysosplenium alternifolium L.	Saxifragaceae		Plantae	L.	7339315	1237
Corispermum declinatum Steph. ex Stev.	Amaranthaceae		Plantae	Steph. ex Stev.	7340011	1
Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom	Phrymaceae		Plantae	G.L.Nesom (Douglas ex Lindl.)	7346090	3
Nepeta faassenii Bergmans ex Stearn	Lamiaceae		Plantae	Bergmans ex Stearn	7350989	1
Ptilium modestum Wankowicz, 1869	Ptiliidae		Animalia	Wankowicz, 1869	7355603	1
Montia arvensis Wallr.	Montiaceae		Plantae	Wallr.	7357900	1366
Tephroseris palustris (L.) Fourr.	Asteraceae		Plantae	Fourr. (L.)	7363445	51
Hieracium bauhinii Schwägr. ex Schrank, 1822	Asteraceae		Plantae	Schwägr. ex Schrank, 1822	7364543	250
Biecheleria pseudopalustris (J.Schiller) Moestrup et al.	Biecheleriaceae		Chromista	Moestrup et al. (J.Schiller)	7376777	2
Kephyrion ovale (Lackey) Hub.-Pest.	Dinobryaceae		Chromista	Hub.-Pest. (Lackey)	7379685	2
Cladius compressicornis (Fabricius, 1804)	Tenthredinidae		Animalia	(Fabricius, 1804)	7381722	1
Navicula librile Ehrenberg, 1832	Naviculaceae		Chromista	Ehrenberg, 1832	7382508	1
Gyrophaena manca Erichson, 1839	Staphylinidae		Animalia	Erichson, 1839	7384124	5
Ornatilinea apprima Podosokorskaya et al., 2013	Anaerolineaceae		Bacteria	Podosokorskaya et al., 2013	7385792	4
Phacotus minusculus Bourr.	Phacotaceae		Plantae	Bourr.	7388037	1
Anisotoma castanea (Herbst, 1791)	Leiodidae		Animalia	(Herbst, 1791)	7388071	1
Solanum pimpinellifolium Mill. ex Dunal	Solanaceae		Plantae	Mill. ex Dunal	7390679	2
Satyrium spini (Denis & Schiffermüller, 1775)	Lycaenidae		Animalia	(Denis & Schiffermüller, 1775)	7391741	1
Ichthyaetus audouinii (Payraudeau, 1826)	Laridae		Animalia	(Payraudeau, 1826)	7406504	2
Nitidula dubia Gyllenhal, 1808	Sphindidae		Animalia	Gyllenhal, 1808	7410450	5
Calopteryx splendens Harris, 1780	Calopterygidae		Animalia	Harris, 1780	7412043	67
Lycaena helle (Denis & Schiffermüller, 1775)	Lycaenidae		Animalia	(Denis & Schiffermüller, 1775)	7417698	9
Prunella grandiflora (L.) Scholler	Lamiaceae		Plantae	Scholler (L.)	7420038	11
Bubalus bubalis (Linnaeus, 1758)	Bovidae		Animalia	(Linnaeus, 1758)	7422937	1
